proxy,status,location,real_location,error
http://203.153.121.130:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7be5c00>, 'Connection to 203.153.121.130 timed out. (connect timeout=5)')))"
http://103.220.22.81:8095,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7104c10>, 'Connection to 103.220.22.81 timed out. (connect timeout=5)')))"
http://38.9.48.163:8090,0,America/Santo_Domingo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bdae0>, 'Connection to 38.9.48.163 timed out. (connect timeout=5)')))"
socks4://212.83.142.131:60909,0,Europe/Paris,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7105390>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://217.69.127.21:6642,0,Europe/London,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7107790>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://10.113.234.68:8081,0,,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7be64d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://91.107.127.246:30099,0,Europe/London,Failed,"ConnectionError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)')))"
http://209.14.85.38:8888,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7106800>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://67.43.228.250:20107,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67bd5d0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
socks4://223.110.15.69:18302,0,Asia/Shanghai,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b677be20>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://118.179.84.218:8080,0,Asia/Dhaka,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7be4550>, 'Connection to 118.179.84.218 timed out. (connect timeout=5)')))"
http://89.117.22.218:8080,0,America/Los_Angeles,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 404 Not Found')))"
http://152.32.67.243:10101,0,Asia/Manila,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://125.71.97.77:11105,0,Asia/Shanghai,Failed,"ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
http://103.203.173.134:83,0,Asia/Kolkata,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b90d1d80>, 'Connection to 103.203.173.134 timed out. (connect timeout=5)')))"
http://189.22.234.32:80,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67be260>, 'Connection to 189.22.234.32 timed out. (connect timeout=5)')))"
http://103.46.186.58:1515,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7106050>, 'Connection to 103.46.186.58 timed out. (connect timeout=5)')))"
http://103.161.113.42:8889,0,Asia/Bangkok,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7105900>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://60.30.73.244:806,0,Asia/Shanghai,Failed,"ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
http://38.156.238.68:999,0,America/Santo_Domingo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7be6950>, 'Connection to 38.156.238.68 timed out. (connect timeout=5)')))"
http://119.95.182.180:8082,0,Asia/Manila,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bcaf0>, 'Connection to 119.95.182.180 timed out. (connect timeout=5)')))"
http://115.231.181.40:8128,0,Asia/Shanghai,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://124.83.73.240:8082,0,Asia/Manila,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bcd60>, 'Connection to 124.83.73.240 timed out. (connect timeout=5)')))"
http://59.39.63.54:6399,429,Asia/Shanghai,Unknown,
http://139.255.94.122:39635,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b90d1ff0>, 'Connection to 139.255.94.122 timed out. (connect timeout=5)')))"
http://155.54.239.64:80,0,Europe/Madrid,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://103.179.84.254:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7105900>, 'Connection to 103.179.84.254 timed out. (connect timeout=5)')))"
http://36.67.194.162:8042,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71070d0>, 'Connection to 36.67.194.162 timed out. (connect timeout=5)')))"
http://45.58.147.30:3128,0,Europe/Amsterdam,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bc1c0>, 'Connection to 45.58.147.30 timed out. (connect timeout=5)')))"
http://113.160.132.195:8080,0,Asia/Bangkok,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://111.72.195.92:2324,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67be4a0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://72.10.164.178:15199,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67bceb0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://203.207.56.57:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7128cd0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://170.78.144.41:8080,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b677be80>, 'Connection to 170.78.144.41 timed out. (connect timeout=5)')))"
http://27.70.234.140:10012,0,Asia/Ho_Chi_Minh,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7be7850>, 'Connection to 27.70.234.140 timed out. (connect timeout=5)')))"
http://125.70.163.82:10180,0,Asia/Shanghai,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://121.36.246.206:8191,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7be5fc0>, 'Connection to 121.36.246.206 timed out. (connect timeout=5)')))"
http://95.216.208.103:8118,0,Europe/Helsinki,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 503 Too many open connections')))"
http://103.171.150.56:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7105b40>, 'Connection to 103.171.150.56 timed out. (connect timeout=5)')))"
http://36.129.129.215:9000,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7106890>, 'Connection to 36.129.129.215 timed out. (connect timeout=5)')))"
http://103.143.105.138:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bea40>, 'Connection to 103.143.105.138 timed out. (connect timeout=5)')))"
http://109.164.38.201:2306,0,Europe/Prague,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bc0d0>, 'Connection to 109.164.38.201 timed out. (connect timeout=5)')))"
http://159.89.239.166:18081,0,America/New_York,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 502 Bad Gateway')))"
socks4://202.158.49.142:39172,0,Asia/Jakarta,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7129510>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://101.47.75.23:80,0,Asia/Hong_Kong,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://47.238.60.156:18081,0,Asia/Hong_Kong,Failed,"ConnectionError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1007)')))"
http://181.65.191.202:999,0,America/Lima,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b677be20>, 'Connection to 181.65.191.202 timed out. (connect timeout=5)')))"
http://138.68.235.51:80,0,America/Los_Angeles,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7104e50>, 'Connection to 138.68.235.51 timed out. (connect timeout=5)')))"
http://189.71.43.77:8080,0,America/Fortaleza,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7107cd0>, 'Connection to 189.71.43.77 timed out. (connect timeout=5)')))"
http://102.209.191.10:8080,0,Africa/Johannesburg,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7bc1780>, 'Connection to 102.209.191.10 timed out. (connect timeout=5)')))"
http://177.54.147.206:3128,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7be7850>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://106.38.26.22:2080,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://177.135.44.90:8080,0,America/Fortaleza,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed4ca0>, 'Connection to 177.135.44.90 timed out. (connect timeout=5)')))"
socks4://103.160.41.138:3829,0,Asia/Jakarta,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7be6890>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
